com_insee,nbr_accidents,nbr_vehicules,nb_hommes,nb_femmes
62160,1,2,0,0
62169,1,2,0,0
62186,2,4,0,0
62193,4,5,0,0
62215,2,3,0,0
62234,1,1,0,0
62244,1,2,0,0
62245,1,1,0,0
62281,1,1,0,0
62295,1,2,0,0
62297,1,1,0,0
62318,1,2,0,0
62338,1,2,0,0
62344,1,1,0,0
62376,1,1,0,0
62390,1,1,0,0
62413,1,2,0,0
62443,1,1,0,0
62463,1,2,0,0
62471,1,1,0,0
62480,1,1,0,0
62498,1,2,0,0
62523,1,2,0,0
62540,1,1,0,0
62547,1,1,0,0
62548,1,1,0,0
62666,1,2,0,0
62698,1,3,0,0
62743,1,2,0,0
62746,1,2,0,0
62758,1,2,0,0
62761,1,2,0,0
62771,1,1,0,0
62774,1,2,0,0
62793,1,1,0,0
62812,1,3,0,0
62826,1,2,0,0
62842,1,2,0,0
62865,1,1,0,0
62867,1,1,0,0
62906,1,2,0,0
62909,1,1,0,0
63003,2,3,0,0
63014,2,4,0,0
63032,1,2,0,0
63055,1,2,0,0
63063,1,2,0,0
63075,2,4,0,0
63077,1,2,0,0
63099,1,2,0,0
63113,12,23,0,0
63178,1,2,0,0
63203,1,2,0,0
63239,1,2,0,0
63248,2,2,0,0
63258,1,2,0,0
63283,1,1,0,0
63284,1,2,0,0
63300,1,1,0,0
63371,1,2,0,0
63397,1,1,0,0
63399,1,1,0,0
63420,1,2,0,0
63430,1,2,0,0
63465,1,2,0,0
64001,1,2,0,0
64021,1,2,0,0
64024,9,17,0,0
64036,1,1,0,0
64068,1,2,0,0
64102,14,24,0,0
64125,1,2,0,0
64129,1,2,0,0
64133,1,2,0,0
64139,1,1,0,0
64152,1,2,0,0
64168,1,1,0,0
64189,1,2,0,0
64191,1,2,0,0
64230,1,1,0,0
64238,1,1,0,0
64249,1,2,0,0
64260,1,2,0,0
64269,1,2,0,0
64284,3,6,0,0
64335,1,2,0,0
64348,2,3,0,0
64430,1,1,0,0
64436,1,1,0,0
64445,13,22,0,0
64478,1,1,0,0
64483,3,6,0,0
64495,1,2,0,0
64538,2,4,0,0
64545,3,4,0,0
65006,1,1,0,0
65031,2,3,0,0
65047,1,2,0,0
65075,1,1,0,0
65099,1,2,0,0
65123,1,1,0,0
65192,1,1,0,0
65226,1,2,0,0
65272,1,1,0,0
65286,1,1,0,0
65343,1,1,0,0
65394,1,1,0,0
65417,1,1,0,0
65442,1,2,0,0
66012,1,2,0,0
66017,1,1,0,0
66030,1,1,0,0
66048,1,1,0,0
66052,1,2,0,0
66053,2,3,0,0
66065,2,4,0,0
66069,1,2,0,0
66071,1,1,0,0
66123,1,2,0,0
66124,1,2,0,0
66136,11,19,0,0
66145,1,2,0,0
66149,1,2,0,0
66167,1,2,0,0
66210,1,1,0,0
66212,1,2,0,0
66214,1,2,0,0
67001,1,1,0,0
67002,1,2,0,0
67006,1,1,0,0
67010,1,1,0,0
67021,2,2,0,0
67028,1,2,0,0
67043,2,2,0,0
67052,1,2,0,0
67066,2,3,0,0
67098,1,1,0,0
67115,1,1,0,0
67118,1,1,0,0
67152,2,3,0,0
67160,1,1,0,0
67163,1,1,0,0
67176,1,2,0,0
67179,1,2,0,0
67188,1,1,0,0
67194,1,1,0,0
67202,1,1,0,0
67205,1,2,0,0
67218,6,9,0,0
67267,3,5,0,0
67293,1,2,0,0
67300,3,4,0,0
67308,1,1,0,0
67309,2,4,0,0
67365,1,2,0,0
67367,1,2,0,0
67368,1,1,0,0
67389,2,4,0,0
67392,1,1,0,0
67415,2,2,0,0
67447,4,5,0,0
67462,1,2,0,0
67465,1,2,0,0
67482,25,42,0,0
67485,1,2,0,0
67488,1,2,0,0
67507,1,1,0,0
68022,1,1,0,0
68062,1,2,0,0
68063,2,4,0,0
68066,1,2,0,0
68072,1,1,0,0
68089,1,1,0,0
68098,1,2,0,0
68106,2,3,0,0
68112,2,4,0,0
68117,1,2,0,0
68120,1,2,0,0
68142,1,1,0,0
68150,1,1,0,0
68171,1,1,0,0
68175,1,2,0,0
68188,1,2,0,0
68202,1,1,0,0
68208,1,1,0,0
68224,2,2,0,0
68235,1,1,0,0
68237,1,2,0,0
68262,2,2,0,0
68295,1,2,0,0
68297,2,3,0,0
68298,1,1,0,0
68317,1,2,0,0
68332,1,1,0,0
68334,1,2,0,0
68338,1,1,0,0
68345,1,2,0,0
68359,1,1,0,0
68367,1,1,0,0
68374,1,3,0,0
68377,1,1,0,0
68380,1,1,0,0
69123,164,288,0,0
70120,1,1,0,0
70171,1,1,0,0
70228,1,2,0,0
70285,1,4,0,0
70378,1,3,0,0
70451,1,2,0,0
70493,1,1,0,0
70550,1,2,0,0
70561,1,2,0,0
71004,1,2,0,0
71032,1,2,0,0
71047,1,2,0,0
71076,2,3,0,0
71105,1,1,0,0
71137,1,1,0,0
71153,1,2,0,0
71158,1,1,0,0
71162,1,2,0,0
71187,1,2,0,0
71195,1,1,0,0
71198,1,2,0,0
71214,1,1,0,0
71227,1,1,0,0
71269,1,1,0,0
71270,4,7,0,0
71305,1,1,0,0
71306,3,5,0,0
71310,2,2,0,0
71313,1,1,0,0
71332,1,2,0,0
71342,1,1,0,0
71364,1,1,0,0
71372,1,2,0,0
71392,1,2,0,0
71428,1,1,0,0
71456,1,2,0,0
71482,1,1,0,0
71484,1,2,0,0
71490,1,1,0,0
71497,2,3,0,0
71543,1,2,0,0
71578,1,1,0,0
71580,1,2,0,0
71588,1,1,0,0
72003,1,1,0,0
72010,1,2,0,0
72058,2,4,0,0
72095,1,1,0,0
72150,1,1,0,0
72154,2,3,0,0
72169,1,1,0,0
72176,1,2,0,0
72181,32,58,0,0
72269,1,1,0,0
72276,1,2,0,0
72290,1,2,0,0
72310,1,2,0,0
72331,1,2,0,0
72363,1,2,0,0
72386,1,2,0,0
73008,6,11,0,0
73010,1,1,0,0
73019,1,1,0,0
73020,1,2,0,0
73026,1,1,0,0
73029,2,4,0,0
73137,1,2,0,0
73179,1,1,0,0
73237,1,2,0,0
73242,1,2,0,0
73249,1,2,0,0
73255,1,2,0,0
73316,1,1,0,0
73328,1,2,0,0
74006,1,2,0,0
74010,12,27,0,0
74012,5,10,0,0
74018,1,2,0,0
74024,1,3,0,0
74042,1,2,0,0
74043,1,1,0,0
74090,1,2,0,0
74104,1,4,0,0
74143,1,1,0,0
74147,1,2,0,0
74172,1,2,0,0
74195,1,2,0,0
74208,1,2,0,0
74218,1,2,0,0
74236,1,1,0,0
74238,1,1,0,0
74242,1,2,0,0
74281,2,3,0,0
74282,1,2,0,0
74298,2,4,0,0
75056,428,737,0,0
76024,1,2,0,0
76055,1,3,0,0
76075,1,2,0,0
76100,1,2,0,0
76103,1,1,0,0
76108,1,2,0,0
76114,2,5,0,0
76157,1,2,0,0
76177,1,2,0,0
76217,2,3,0,0
76219,1,2,0,0
76231,1,1,0,0
76245,1,2,0,0
76281,1,2,0,0
76305,1,4,0,0
76312,1,1,0,0
76315,1,1,0,0
76319,1,1,0,0
76322,2,4,0,0
76341,1,1,0,0
76342,1,2,0,0
76349,1,2,0,0
76351,20,34,0,0
76367,1,2,0,0
76391,2,3,0,0
76447,1,2,0,0
76482,1,2,0,0
76484,1,1,0,0
76486,2,3,0,0
76540,5,7,0,0
76549,1,2,0,0
76561,1,2,0,0
76575,3,8,0,0
76580,1,1,0,0
76638,1,2,0,0
76678,1,2,0,0
76681,1,1,0,0
76684,1,2,0,0
76705,1,5,0,0
76707,1,2,0,0
76719,1,1,0,0
76744,1,2,0,0
77002,1,2,0,0
77014,2,3,0,0
77016,1,1,0,0
77040,1,1,0,0
77058,4,8,0,0
77066,1,2,0,0
77070,1,1,0,0
77071,1,2,0,0
77095,1,1,0,0
77111,1,2,0,0
77122,1,1,0,0
77124,1,1,0,0
77131,2,4,0,0
77133,1,3,0,0
77141,1,2,0,0
77142,1,2,0,0
77146,1,3,0,0
77169,1,3,0,0
77175,2,2,0,0
77185,1,1,0,0
77186,6,10,0,0
77196,1,1,0,0
77206,1,2,0,0
77216,1,2,0,0
77225,1,1,0,0
77243,4,7,0,0
77249,2,4,0,0
77251,2,7,0,0
77272,1,1,0,0
77273,1,2,0,0
77288,1,1,0,0
77291,1,3,0,0
77294,2,8,0,0
77296,1,2,0,0
77305,1,2,0,0
77363,1,3,0,0
77373,3,5,0,0
77374,1,2,0,0
77384,1,1,0,0
77423,1,2,0,0
77435,1,1,0,0
77449,3,5,0,0
77450,1,4,0,0
77453,1,1,0,0
77464,2,2,0,0
77467,1,2,0,0
77468,1,2,0,0
77474,1,2,0,0
77479,1,1,0,0
77495,1,1,0,0
77509,1,1,0,0
78007,1,3,0,0
78010,1,2,0,0
78029,2,4,0,0
78043,2,5,0,0
78118,1,2,0,0
78124,1,2,0,0
78140,1,1,0,0
78146,1,2,0,0
78158,1,2,0,0
78160,1,1,0,0
78165,1,3,0,0
78172,1,2,0,0
78217,1,1,0,0
78291,1,2,0,0
78297,1,2,0,0
78305,1,2,0,0
78362,3,8,0,0
78380,1,1,0,0
78402,1,2,0,0
78410,1,1,0,0
78418,2,4,0,0
78437,1,2,0,0
78440,2,4,0,0
78443,1,2,0,0
78466,3,5,0,0
78481,4,7,0,0
78498,2,3,0,0
78531,1,2,0,0
78551,2,4,0,0
78571,2,4,0,0
78601,2,4,0,0
78621,1,2,0,0
78640,1,2,0,0
78646,1,1,0,0
79014,1,2,0,0
79031,1,2,0,0
79034,1,4,0,0
79062,1,2,0,0
79063,1,1,0,0
79118,1,1,0,0
79170,1,2,0,0
79174,1,2,0,0
79202,1,1,0,0
79204,1,2,0,0
79313,1,2,0,0
79329,1,1,0,0
80001,1,1,0,0
80016,1,1,0,0
80021,8,13,0,0
80095,1,1,0,0
80130,1,2,0,0
80136,1,2,0,0
80151,1,3,0,0
80204,1,2,0,0
80216,1,1,0,0
80288,1,2,0,0
80313,1,1,0,0
80368,1,2,0,0
80489,1,2,0,0
80609,1,1,0,0
80670,1,2,0,0
80704,1,1,0,0
80782,1,2,0,0
81004,2,5,0,0
81065,1,2,0,0
81093,1,3,0,0
81099,1,2,0,0
81104,1,1,0,0
81105,1,1,0,0
81124,1,1,0,0
81128,1,1,0,0
81140,1,1,0,0
81219,2,3,0,0
81288,1,1,0,0
81317,1,1,0,0
82022,1,1,0,0
82025,1,3,0,0
82030,1,1,0,0
82033,1,1,0,0
82072,1,2,0,0
82079,1,2,0,0
82087,1,1,0,0
82121,3,6,0,0
82124,1,1,0,0
82144,1,2,0,0
82155,1,1,0,0
82186,1,1,0,0
82190,1,1,0,0
83001,1,2,0,0
83009,1,2,0,0
83019,2,4,0,0
83025,2,4,0,0
83027,1,2,0,0
83030,1,3,0,0
83034,1,2,0,0
83037,1,2,0,0
83044,1,3,0,0
83050,1,2,0,0
83055,1,1,0,0
83057,1,1,0,0
83059,1,3,0,0
83061,3,5,0,0
83068,1,1,0,0
83069,8,17,0,0
83071,2,4,0,0
83077,1,3,0,0
83086,2,5,0,0
83087,1,2,0,0
83096,1,2,0,0
83100,2,3,0,0
83107,1,2,0,0
83112,1,2,0,0
83117,1,2,0,0
83123,2,4,0,0
83126,4,6,0,0
83127,2,2,0,0
83129,1,2,0,0
83137,20,37,0,0
83138,1,1,0,0
83144,3,5,0,0
83148,1,2,0,0
83152,1,2,0,0
84019,1,2,0,0
84026,1,2,0,0
84031,1,1,0,0
84036,1,2,0,0
84054,1,2,0,0
84069,1,2,0,0
84081,1,1,0,0
84087,1,3,0,0
84088,2,3,0,0
84099,1,3,0,0
84102,1,2,0,0
84105,1,2,0,0
84134,1,2,0,0
85014,1,2,0,0
85017,1,2,0,0
85018,1,2,0,0
85019,1,2,0,0
85020,1,2,0,0
85051,2,4,0,0
85059,1,2,0,0
85092,1,1,0,0
85101,1,2,0,0
85109,3,5,0,0
85146,2,4,0,0
85154,1,2,0,0
85160,1,2,0,0
85167,1,1,0,0
85178,1,2,0,0
85181,1,3,0,0
85182,1,2,0,0
85189,1,1,0,0
85191,3,4,0,0
85194,5,7,0,0
85220,1,1,0,0
85223,1,1,0,0
85234,3,5,0,0
85273,1,2,0,0
85277,1,1,0,0
85296,1,1,0,0
85302,1,2,0,0
86014,1,2,0,0
86026,1,2,0,0
86032,1,2,0,0
86034,1,1,0,0
86036,1,2,0,0
86049,1,2,0,0
86066,2,3,0,0
86085,1,2,0,0
86096,2,3,0,0
86111,1,1,0,0
86123,1,2,0,0
86157,1,2,0,0
86183,1,1,0,0
86194,4,10,0,0
86223,1,2,0,0
86225,1,2,0,0
86286,1,1,0,0
87001,1,1,0,0
87002,1,1,0,0
87003,1,2,0,0
87047,1,2,0,0
87075,1,1,0,0
87085,29,43,0,0
87113,1,2,0,0
87116,1,2,0,0
87117,1,1,0,0
87151,1,2,0,0
87154,1,1,0,0
87199,1,1,0,0
87203,1,2,0,0
87205,1,2,0,0
88011,1,2,0,0
88029,2,3,0,0
88075,2,2,0,0
88089,1,2,0,0
88114,1,2,0,0
88116,1,1,0,0
88160,1,1,0,0
88183,1,2,0,0
88196,2,4,0,0
88319,1,1,0,0
88387,1,3,0,0
88496,1,2,0,0
88516,1,2,0,0
89232,1,2,0,0
89267,1,2,0,0
89318,1,2,0,0
89350,1,2,0,0
89370,1,1,0,0
89390,1,2,0,0
89453,1,2,0,0
89480,1,2,0,0
90002,1,1,0,0
90005,1,1,0,0
90042,1,1,0,0
90045,1,2,0,0
90090,1,2,0,0
91022,1,2,0,0
91027,8,13,0,0
91041,1,2,0,0
91086,2,5,0,0
91103,2,3,0,0
91114,4,5,0,0
91136,2,3,0,0
91148,1,2,0,0
91161,7,12,0,0
91174,5,9,0,0
91179,1,1,0,0
91200,1,3,0,0
91201,1,2,0,0
91216,1,1,0,0
91223,3,4,0,0
91228,7,20,0,0
91249,1,1,0,0
91286,4,7,0,0
91326,1,2,0,0
91339,2,4,0,0
91345,2,3,0,0
91363,1,2,0,0
91377,5,9,0,0
91421,2,3,0,0
91425,2,3,0,0
91432,3,5,0,0
91433,1,2,0,0
91434,2,5,0,0
91469,1,1,0,0
91471,4,6,0,0
91477,4,7,0,0
91479,2,5,0,0
91494,1,2,0,0
91514,1,1,0,0
91521,2,3,0,0
91534,1,2,0,0
91549,2,4,0,0
91553,2,3,0,0
91570,3,5,0,0
91589,5,9,0,0
91617,2,5,0,0
91645,1,1,0,0
91659,2,4,0,0
91685,1,2,0,0
91687,1,2,0,0
91689,4,11,0,0
91692,1,1,0,0
92002,11,18,0,0
92004,13,22,0,0
92007,3,5,0,0
92009,2,2,0,0
92012,15,29,0,0
92014,1,2,0,0
92019,2,3,0,0
92020,3,3,0,0
92022,2,2,0,0
92023,2,3,0,0
92024,13,23,0,0
92025,18,26,0,0
92026,8,15,0,0
92032,2,2,0,0
92033,1,1,0,0
92035,3,6,0,0
92036,30,54,0,0
92040,7,14,0,0
92044,13,22,0,0
92046,3,5,0,0
92047,1,2,0,0
92048,3,4,0,0
92049,10,16,0,0
92050,15,25,0,0
92051,13,24,0,0
92062,4,7,0,0
92063,6,8,0,0
92064,14,20,0,0
92071,1,1,0,0
92072,8,16,0,0
92073,3,6,0,0
92075,1,1,0,0
92076,1,2,0,0
92078,8,12,0,0
93001,11,21,0,0
93005,15,29,0,0
93006,8,16,0,0
93007,15,31,0,0
93008,8,15,0,0
93010,5,8,0,0
93013,6,10,0,0
93014,3,6,0,0
93027,10,23,0,0
93029,5,6,0,0
93030,2,5,0,0
93031,7,13,0,0
93032,6,10,0,0
93039,2,3,0,0
93045,2,4,0,0
93046,9,16,0,0
93047,2,4,0,0
93048,17,34,0,0
93050,4,6,0,0
93051,12,23,0,0
93053,9,16,0,0
93055,10,17,0,0
93057,4,7,0,0
93059,5,7,0,0
93061,1,1,0,0
93062,1,1,0,0
93063,2,4,0,0
93064,10,23,0,0
93066,26,48,0,0
93070,3,5,0,0
93071,3,5,0,0
93072,3,5,0,0
93073,10,20,0,0
93074,1,2,0,0
93077,2,2,0,0
93078,8,16,0,0
93079,1,2,0,0
94002,5,9,0,0
94003,8,14,0,0
94004,2,3,0,0
94011,3,6,0,0
94015,4,6,0,0
94016,3,5,0,0
94017,15,26,0,0
94018,6,13,0,0
94019,3,5,0,0
94021,6,12,0,0
94022,4,8,0,0
94028,14,28,0,0
94033,4,6,0,0
94034,5,11,0,0
94037,1,2,0,0
94038,6,13,0,0
94041,10,15,0,0
94042,6,10,0,0
94043,3,5,0,0
94046,5,8,0,0
94048,1,2,0,0
94052,5,8,0,0
94054,3,4,0,0
94056,1,2,0,0
94058,4,5,0,0
94059,1,2,0,0
94060,1,2,0,0
94065,5,7,0,0
94067,2,3,0,0
94068,8,15,0,0
94069,4,8,0,0
94070,1,2,0,0
94071,4,6,0,0
94073,5,10,0,0
94074,6,12,0,0
94075,1,2,0,0
94076,5,9,0,0
94077,5,10,0,0
94078,7,12,0,0
94079,6,10,0,0
94080,1,1,0,0
94081,7,12,0,0
95014,3,6,0,0
95018,7,14,0,0
95019,2,4,0,0
95060,1,2,0,0
95063,1,1,0,0
95088,1,2,0,0
95102,1,1,0,0
95151,1,1,0,0
95154,1,3,0,0
95197,2,3,0,0
95199,1,2,0,0
95210,1,2,0,0
95211,1,1,0,0
95212,1,1,0,0
95213,1,1,0,0
95218,1,3,0,0
95219,2,4,0,0
95241,3,7,0,0
95252,2,3,0,0
95268,3,5,0,0
95277,5,7,0,0
95280,2,2,0,0
95306,1,1,0,0
95351,1,2,0,0
95394,3,5,0,0
95424,1,2,0,0
95427,2,3,0,0
95452,1,2,0,0
95476,1,1,0,0
95480,1,2,0,0
95488,2,3,0,0
95500,2,6,0,0
95527,3,6,0,0
95555,2,4,0,0
95572,2,4,0,0
95582,7,15,0,0
95585,2,4,0,0
95598,1,2,0,0
95604,1,2,0,0
95682,1,1,0,0
97101,18,36,0,0
97103,2,3,0,0
97105,5,7,0,0
97107,1,1,0,0
97108,1,2,0,0
97113,5,10,0,0
97115,2,2,0,0
97116,1,1,0,0
97117,1,1,0,0
97118,2,4,0,0
97125,4,7,0,0
97126,2,3,0,0
97129,1,2,0,0
97132,2,3,0,0
97134,1,2,0,0
97204,1,1,0,0
97209,11,21,0,0
97210,2,4,0,0
97213,22,43,0,0
97214,1,1,0,0
97221,3,4,0,0
97226,1,2,0,0
97227,1,2,0,0
97228,2,4,0,0
97302,36,62,0,0
97304,1,2,0,0
97305,1,1,0,0
97307,3,6,0,0
97308,1,1,0,0
97309,2,4,0,0
97311,1,2,0,0
97362,1,1,0,0
97402,1,2,0,0
97404,1,2,0,0
97407,7,11,0,0
97408,1,2,0,0
97409,2,3,0,0
97410,3,5,0,0
97411,23,40,0,0
97413,4,6,0,0
97414,2,4,0,0
97415,1,2,0,0
97416,27,46,0,0
97422,1,1,0,0
97601,1,1,0,0
97611,9,16,0,0
97617,1,1,0,0
97801,2,4,0,0
98613,1,1,0,0
98714,3,5,0,0
98715,4,10,0,0
98724,1,1,0,0
98729,1,2,0,0
98733,3,5,0,0
98734,1,2,0,0
98735,1,1,0,0
98736,1,1,0,0
98740,1,1,0,0
98745,1,1,0,0
98752,1,2,0,0
98754,1,1,0,0
98802,1,1,0,0
98805,2,4,0,0
98811,1,1,0,0
98815,1,1,0,0
98817,1,2,0,0
98818,3,4,0,0
98821,3,5,0,0
98825,1,1,0,0
