com_insee,nbr_accidents,nbr_vehicules,nb_hommes,nb_femmes,grav_moyenne
60030,1,3,3,0,4.0
60057,6,11,9,3,3.83
60098,1,1,0,2,4.0
60103,1,1,0,3,4.0
60139,2,2,1,3,3.5
60152,1,2,2,0,4.0
60157,1,2,1,1,4.0
60159,2,4,3,1,4.0
60176,1,2,1,1,4.0
60264,1,1,0,1,4.0
60282,1,4,3,3,4.0
60357,1,1,1,1,3.0
60454,1,1,1,0,3.0
60526,1,1,0,1,4.0
60559,2,4,2,2,3.5
60560,1,2,1,1,4.0
60577,1,2,0,2,4.0
60589,1,2,1,1,4.0
60616,1,1,1,0,2.0
60686,1,2,0,2,4.0
61001,3,5,0,6,4.0
61006,1,2,1,1,4.0
61140,1,2,3,1,4.0
61143,1,1,1,0,4.0
61168,1,2,2,0,4.0
61169,1,1,0,1,3.0
61210,1,2,1,1,4.0
61214,3,4,8,1,3.0
61298,1,2,1,1,3.0
61423,1,2,2,0,4.0
61433,1,1,0,1,3.0
62056,1,2,2,0,3.0
62075,1,1,1,0,4.0
62117,1,1,2,0,4.0
62119,1,1,2,0,3.0
62129,1,1,1,0,2.0
62149,1,1,1,0,3.0
62156,1,1,0,1,3.0
62181,1,1,1,1,3.0
62186,1,1,2,0,3.0
62193,1,2,2,0,4.0
62196,1,1,1,0,3.0
62215,1,1,2,0,4.0
62235,1,2,2,2,4.0
62244,1,2,3,0,3.0
62270,1,3,3,0,4.0
62285,1,1,0,1,3.0
62318,2,4,4,0,2.5
62362,1,2,1,1,3.0
62413,1,1,1,0,2.0
62422,1,1,1,0,3.0
62440,1,1,4,1,4.0
62443,1,1,1,0,3.0
62498,1,2,2,0,4.0
62516,1,2,0,2,3.0
62525,1,1,2,0,4.0
62548,1,2,2,0,3.0
62560,1,2,2,0,3.0
62579,1,1,1,0,2.0
62587,1,2,1,1,3.0
62617,1,2,1,1,4.0
62637,1,2,1,1,3.0
62647,1,2,2,2,4.0
62737,1,1,2,0,4.0
62757,1,2,3,1,4.0
62758,1,2,2,0,4.0
62764,1,1,1,1,3.0
62775,1,2,2,1,3.0
62826,1,2,2,0,3.0
62895,1,1,1,2,4.0
63014,3,5,2,3,4.0
63040,1,2,1,1,3.0
63063,1,2,2,0,4.0
63075,1,2,1,1,4.0
63103,1,1,1,0,3.0
63113,19,37,24,14,3.89
63287,1,2,2,1,4.0
63341,1,2,1,1,3.0
63358,1,1,0,1,4.0
63366,1,1,1,1,4.0
63393,1,2,2,0,3.0
63404,1,1,1,0,2.0
63432,1,1,1,0,3.0
63470,1,1,1,0,2.0
64024,8,13,7,7,3.88
64102,17,29,18,16,3.82
64122,3,6,3,3,3.67
64129,1,3,2,1,4.0
64132,1,2,1,1,4.0
64140,3,5,2,3,4.0
64189,1,2,3,0,4.0
64211,1,1,2,1,4.0
64230,1,1,1,0,3.0
64234,1,1,1,0,3.0
64237,1,2,1,1,4.0
64256,1,4,4,1,4.0
64317,1,1,1,0,3.0
64348,4,8,6,3,4.0
64368,1,1,0,3,4.0
64374,1,1,1,0,4.0
64380,1,2,2,1,3.0
64399,1,1,0,2,3.0
64407,1,2,1,1,4.0
64445,12,20,17,11,3.75
64472,1,2,2,0,3.0
64483,1,1,0,1,4.0
64493,1,2,2,0,4.0
64496,1,2,2,0,3.0
64545,1,2,0,2,4.0
65069,1,2,4,2,4.0
65121,1,1,1,0,4.0
65128,1,1,0,1,4.0
65153,1,1,0,1,2.0
65235,1,2,1,1,3.0
65258,2,2,3,1,3.5
65265,1,1,1,0,3.0
65286,1,2,2,0,3.0
65303,1,1,2,0,4.0
65375,2,4,5,3,3.5
65433,1,2,2,0,3.0
65440,1,2,2,0,3.0
65442,1,1,1,0,4.0
65455,1,1,2,0,4.0
66009,1,1,1,0,2.0
66028,1,2,2,0,3.0
66044,1,1,1,0,3.0
66082,1,1,1,0,2.0
66098,1,2,1,1,4.0
66136,22,42,34,14,3.73
66138,1,2,1,1,3.0
66149,1,2,2,1,4.0
66164,2,6,6,1,3.5
66165,1,1,1,1,4.0
66171,2,4,5,0,3.5
66210,1,2,2,0,4.0
66222,1,1,1,0,3.0
67067,1,2,2,0,4.0
67105,1,2,2,0,3.0
67118,1,3,1,3,4.0
67180,1,2,1,1,3.0
67218,1,1,2,0,4.0
67234,1,2,1,1,3.0
67240,1,2,1,1,4.0
67268,1,2,2,0,4.0
67273,1,1,1,1,2.0
67283,2,3,3,1,4.0
67324,1,1,1,1,3.0
67345,1,2,0,2,4.0
67365,1,2,1,1,4.0
67407,1,2,2,0,3.0
67447,2,4,4,0,4.0
67482,16,29,24,11,3.94
67506,1,1,2,2,4.0
67529,1,1,1,0,3.0
68004,2,4,3,1,3.5
68045,1,1,2,0,4.0
68056,1,1,1,1,3.0
68126,1,2,2,0,4.0
68138,1,2,2,2,4.0
68143,1,1,1,1,3.0
68145,1,3,1,3,4.0
68179,1,2,2,0,3.0
68224,1,1,2,0,3.0
68278,2,4,3,2,4.0
68284,1,2,1,1,4.0
68290,1,1,1,1,2.0
68291,1,1,1,0,2.0
68300,2,3,3,0,4.0
68318,1,2,2,1,4.0
68321,1,2,2,0,3.0
68375,1,1,1,1,3.0
69123,157,268,251,106,3.76
70046,1,2,1,1,3.0
70084,1,1,1,0,4.0
70198,1,2,2,0,3.0
70219,1,2,2,1,4.0
70262,1,1,0,1,2.0
70282,1,2,2,0,3.0
70285,1,1,0,1,3.0
71013,1,1,1,0,3.0
71014,1,1,2,0,4.0
71040,3,6,4,3,4.0
71076,3,3,3,1,3.67
71090,1,1,0,1,3.0
71105,1,3,5,2,4.0
71134,1,1,1,1,3.0
71230,1,2,1,1,3.0
71270,2,4,4,4,4.0
71297,1,1,1,1,4.0
71306,2,4,3,2,4.0
71307,1,2,2,0,4.0
71324,1,1,1,1,4.0
71378,1,2,2,1,4.0
71419,1,1,1,0,4.0
71445,1,2,0,2,4.0
71486,1,1,1,0,4.0
71540,1,1,0,1,4.0
71543,2,3,2,2,3.0
71555,1,2,2,1,4.0
71556,1,2,3,2,4.0
71585,1,1,0,1,3.0
72003,1,2,2,0,4.0
72039,1,1,1,1,4.0
72046,1,2,2,0,4.0
72058,1,3,3,0,4.0
72071,1,2,2,1,3.0
72105,1,2,2,3,4.0
72154,1,2,0,2,3.0
72181,27,46,42,19,3.96
72190,1,2,3,0,4.0
72191,1,2,2,0,3.0
72241,1,2,3,0,4.0
72260,1,2,2,0,3.0
72264,1,2,1,0,4.0
72306,1,2,1,1,4.0
72310,1,2,1,1,4.0
72320,1,2,4,4,3.0
72377,1,1,0,2,3.0
72381,1,1,1,0,4.0
72382,1,2,1,1,4.0
72386,2,4,4,1,4.0
73008,2,4,4,1,4.0
73011,1,2,0,2,3.0
73015,1,2,1,1,3.0
73030,1,3,5,1,4.0
73064,1,1,1,1,3.0
73075,1,2,2,1,3.0
73132,1,1,1,0,4.0
73153,1,1,1,0,3.0
73162,1,3,1,2,4.0
73179,1,3,3,0,4.0
73213,2,4,3,1,3.5
73257,1,2,2,1,3.0
73285,1,2,1,1,4.0
73300,1,1,1,0,3.0
73303,1,2,2,0,3.0
74007,1,2,2,0,3.0
74010,5,8,6,4,2.8
74012,9,13,9,9,3.89
74058,1,1,1,1,4.0
74081,1,2,3,0,4.0
74088,1,2,2,1,3.0
74112,1,2,2,0,3.0
74118,1,3,2,1,4.0
74123,1,2,2,0,3.0
74133,1,2,1,1,4.0
74188,1,1,2,0,4.0
74195,1,2,1,3,4.0
74224,1,1,2,0,3.0
74225,1,1,0,2,4.0
74258,1,1,1,1,3.0
74263,1,2,2,0,3.0
74264,1,1,0,2,4.0
74281,2,4,3,1,3.5
74282,1,1,2,0,4.0
75056,384,657,571,225,3.92
76093,1,2,1,1,4.0
76114,1,1,0,1,4.0
76151,1,2,2,1,4.0
76157,1,2,2,2,4.0
76165,1,2,2,0,3.0
76217,2,3,5,6,4.0
76231,1,1,3,0,4.0
76235,1,1,1,0,4.0
76302,1,2,2,0,3.0
76315,1,2,1,1,3.0
76351,15,26,18,9,3.6
76366,1,1,2,0,4.0
76367,1,1,0,2,3.0
76377,1,1,1,2,4.0
76415,1,2,2,3,3.0
76451,1,1,1,1,4.0
76452,1,1,0,1,3.0
76497,1,2,2,0,4.0
76517,1,2,2,0,4.0
76540,6,9,11,6,3.83
76681,1,1,2,0,3.0
77005,1,1,1,1,2.0
77014,1,2,0,2,4.0
77031,1,2,3,1,3.0
77051,1,1,1,1,4.0
77053,1,1,1,1,4.0
77058,2,4,5,1,4.0
77059,1,1,1,0,4.0
77111,1,2,2,0,4.0
77122,3,6,3,4,3.67
77132,1,1,1,0,4.0
77146,2,5,4,2,4.0
77175,1,4,2,2,4.0
77186,3,6,4,4,4.0
77196,1,2,2,0,4.0
77243,1,2,0,2,4.0
77247,1,2,2,0,4.0
77249,1,1,1,0,4.0
77251,3,11,8,3,4.0
77258,1,2,2,0,4.0
77268,1,1,2,0,4.0
77288,1,3,3,0,4.0
77291,2,3,3,1,4.0
77294,2,4,2,3,4.0
77296,3,9,8,2,4.0
77305,2,2,4,2,3.5
77337,1,2,2,1,4.0
77344,1,3,2,1,4.0
77363,1,2,1,1,4.0
77373,5,9,7,2,3.8
77382,1,2,2,0,4.0
77384,1,2,2,0,2.0
77392,1,2,1,1,3.0
77394,1,2,3,1,4.0
77431,2,3,3,3,4.0
77445,1,2,1,2,4.0
77449,1,2,3,0,4.0
77495,1,3,3,0,4.0
77505,1,1,1,0,4.0
77511,1,2,3,2,3.0
77514,1,2,2,0,4.0
77517,1,1,1,0,4.0
78007,1,4,3,1,4.0
78029,1,2,0,2,4.0
78062,2,4,4,0,3.5
78089,2,4,4,2,3.0
78090,1,4,4,1,4.0
78158,2,3,2,2,3.5
78172,2,3,2,3,4.0
78192,1,4,2,3,4.0
78193,1,1,1,0,3.0
78238,2,5,3,5,4.0
78299,1,1,1,1,4.0
78320,1,2,2,2,4.0
78321,3,6,2,3,4.0
78401,1,1,1,1,4.0
78403,1,1,1,0,4.0
78418,1,2,2,0,4.0
78423,1,1,1,0,4.0
78431,1,2,3,0,4.0
78440,3,5,5,3,4.0
78455,1,2,1,2,4.0
78466,1,2,2,0,4.0
78470,1,2,2,0,4.0
78490,1,3,3,1,4.0
78531,1,2,2,0,4.0
78545,1,2,4,0,4.0
78551,4,7,5,2,4.0
78565,1,3,3,0,4.0
78571,1,2,0,2,4.0
78586,2,4,4,3,4.0
78601,1,2,3,1,4.0
78609,1,2,2,0,4.0
78620,1,2,4,0,4.0
78640,3,7,6,2,4.0
78646,3,8,6,3,4.0
79003,1,2,2,0,3.0
79008,1,1,2,0,3.0
79049,1,1,1,1,4.0
79063,2,3,3,1,3.0
79079,2,3,3,1,3.0
79080,1,1,1,0,3.0
79175,1,1,1,0,2.0
79185,1,1,2,1,4.0
79191,1,2,2,0,3.0
79277,1,1,1,0,2.0
79298,1,3,5,0,4.0
79300,1,1,1,0,4.0
80021,3,5,4,2,4.0
80024,1,2,2,0,2.0
80047,1,1,0,3,4.0
80080,1,3,12,7,4.0
80131,1,1,0,1,4.0
80204,1,1,2,0,2.0
80212,1,2,1,3,4.0
80222,1,2,3,2,3.0
80512,1,2,2,0,3.0
80561,1,1,2,1,4.0
80621,1,2,3,0,4.0
80668,1,4,4,1,3.0
80725,1,3,5,3,4.0
80792,1,2,2,0,3.0
80803,1,2,2,0,4.0
81004,2,3,2,0,4.0
81021,1,2,2,0,4.0
81048,1,2,2,0,3.0
81065,1,1,1,1,4.0
81131,1,2,2,3,4.0
81144,2,3,3,1,4.0
81147,1,1,3,0,3.0
81165,1,1,1,0,4.0
81249,1,1,0,1,3.0
81257,2,3,3,0,3.5
81276,1,1,1,0,3.0
81277,1,2,2,1,4.0
82033,1,2,1,1,3.0
82087,1,2,1,3,4.0
82090,1,1,0,1,3.0
82093,1,1,1,0,3.0
82112,1,1,1,1,3.0
82121,3,6,4,2,3.0
82127,1,1,1,0,2.0
83004,1,3,2,2,4.0
83019,1,2,5,0,4.0
83025,1,1,1,0,3.0
83040,1,2,2,1,3.0
83049,1,1,1,0,4.0
83050,2,4,2,3,3.5
83061,2,3,3,0,2.0
83062,1,2,2,0,4.0
83064,1,1,2,0,4.0
83065,2,4,4,0,3.5
83066,1,2,2,1,3.0
83068,1,2,2,0,3.0
83069,5,7,7,5,4.0
83070,1,2,1,1,4.0
83077,1,1,2,0,3.0
83081,1,1,2,0,4.0
83090,1,2,2,0,4.0
83097,1,2,1,1,3.0
83099,1,2,1,0,4.0
83100,1,1,1,0,3.0
83101,1,2,2,0,3.0
83107,1,2,2,0,3.0
83112,1,2,2,0,3.0
83115,1,2,1,1,4.0
83118,2,5,4,1,3.5
83123,1,1,1,1,3.0
83126,2,3,7,3,3.5
83129,1,2,1,1,4.0
83137,12,22,21,13,3.67
83138,1,2,2,0,3.0
83140,1,2,2,1,4.0
83144,1,2,2,3,4.0
83148,1,2,1,2,4.0
84003,1,1,2,0,3.0
84007,5,10,9,2,3.6
84027,1,1,1,0,3.0
84031,1,1,2,0,4.0
84035,1,2,2,0,4.0
84047,1,2,2,0,4.0
84062,1,2,1,2,3.0
84069,1,1,1,0,3.0
84105,1,2,2,0,4.0
84141,1,2,2,0,4.0
84142,1,2,1,1,4.0
85003,1,4,4,2,4.0
85051,1,1,1,1,4.0
85084,1,2,2,0,4.0
85102,2,3,2,1,2.5
85104,1,1,1,0,2.0
85118,2,3,2,1,2.5
85130,1,1,1,2,4.0
85146,2,4,5,1,3.5
85147,1,1,0,1,2.0
85172,1,2,2,1,4.0
85191,1,1,2,0,3.0
85194,1,2,0,1,3.0
85197,1,1,2,0,3.0
85223,1,2,1,1,2.0
85264,1,1,1,0,4.0
86023,1,1,1,0,3.0
86066,2,4,4,1,4.0
86082,1,2,1,1,3.0
86129,1,2,2,0,3.0
86153,1,1,0,1,4.0
86160,1,2,2,0,3.0
86161,1,1,0,1,3.0
86194,2,3,3,2,4.0
86224,1,1,2,0,3.0
86297,1,3,2,2,3.0
87014,1,1,0,2,2.0
87017,1,2,1,1,4.0
87020,1,2,1,0,4.0
87028,1,1,1,0,2.0
87041,1,2,0,2,4.0
87071,1,2,1,1,3.0
87085,14,25,21,11,3.79
87105,1,1,1,0,3.0
87140,1,2,2,0,3.0
87203,1,2,1,2,4.0
88086,1,1,2,0,3.0
88158,1,2,2,0,3.0
88160,1,1,1,1,4.0
88196,1,1,2,0,3.0
88310,1,2,4,0,3.0
88319,1,1,1,0,4.0
88352,1,1,2,0,3.0
88413,2,4,9,3,4.0
88516,1,2,1,2,3.0
89005,1,1,1,1,2.0
89024,1,1,1,1,3.0
89025,1,2,1,1,3.0
89063,1,2,1,1,3.0
89074,2,3,1,2,4.0
89086,1,1,0,1,3.0
89208,1,1,1,0,4.0
89239,1,1,1,0,3.0
89277,1,1,1,0,4.0
89296,1,1,1,0,4.0
89387,2,3,3,1,3.0
89411,1,1,1,0,2.0
89415,1,2,2,0,4.0
89466,1,2,2,0,3.0
90001,1,2,1,3,4.0
90032,1,2,1,1,4.0
91027,5,10,8,4,4.0
91037,3,3,3,3,3.67
91038,1,2,1,2,4.0
91064,3,5,5,0,4.0
91086,1,1,1,0,3.0
91097,1,1,1,1,4.0
91103,2,3,3,2,4.0
91114,1,1,3,2,4.0
91136,2,4,5,2,4.0
91161,9,21,20,6,4.0
91174,1,3,3,0,4.0
91201,1,2,2,2,4.0
91216,1,2,1,1,4.0
91223,3,4,9,0,3.67
91225,1,2,1,1,3.0
91228,8,13,9,7,4.0
91235,4,7,5,4,3.75
91286,7,13,11,2,4.0
91319,1,1,1,0,4.0
91326,1,1,2,0,4.0
91330,1,1,0,2,4.0
91338,1,2,2,2,4.0
91339,1,1,1,0,4.0
91340,1,3,1,1,4.0
91345,1,2,1,1,4.0
91347,1,2,2,1,4.0
91363,3,7,9,5,4.0
91421,2,3,3,1,4.0
91425,1,1,4,1,3.0
91432,1,1,1,0,3.0
91433,2,3,4,0,4.0
91434,2,4,3,3,4.0
91471,5,12,9,4,4.0
91477,1,2,1,1,3.0
91479,1,2,1,1,4.0
91514,3,5,5,1,4.0
91521,4,6,3,3,4.0
91534,1,2,2,0,4.0
91552,1,2,2,0,4.0
91553,1,4,4,0,4.0
91560,1,1,1,0,4.0
91570,1,1,1,0,4.0
91589,7,14,13,7,4.0
91617,1,3,3,0,4.0
91661,2,3,4,2,4.0
91687,5,8,6,3,4.0
91689,4,11,8,3,4.0
91691,1,1,1,0,4.0
92002,7,10,10,2,3.71
92004,12,19,15,9,3.83
92007,3,5,4,1,4.0
92009,1,2,2,1,4.0
92012,11,18,18,4,4.0
92014,3,5,1,5,3.67
92019,6,11,10,5,4.0
92020,7,11,11,1,4.0
92023,5,8,7,2,4.0
92024,16,29,24,9,4.0
92025,15,26,24,6,3.93
92026,7,12,14,4,4.0
92033,1,2,3,0,4.0
92035,6,8,9,1,3.83
92036,27,50,43,12,4.0
92040,7,12,10,3,4.0
92044,6,9,9,2,4.0
92046,5,8,5,3,3.8
92047,1,1,1,1,4.0
92048,4,5,6,2,4.0
92049,5,8,8,1,4.0
92050,20,34,35,13,3.8
92051,5,9,8,0,4.0
92060,3,5,3,3,4.0
92062,5,12,14,5,4.0
92063,6,10,8,6,4.0
92064,4,6,5,2,4.0
92072,6,11,9,3,4.0
92073,5,7,7,3,3.6
92075,2,2,1,1,4.0
92078,5,8,10,4,3.8
93001,7,11,11,2,3.86
93005,14,29,28,4,4.0
93006,5,9,8,1,3.8
93007,11,20,19,6,3.82
93008,6,11,8,3,4.0
93010,2,3,2,3,4.0
93013,3,5,5,1,4.0
93014,3,5,4,2,4.0
93027,14,21,22,5,3.64
93029,6,9,10,2,3.67
93030,1,2,2,1,4.0
93031,8,14,16,4,3.88
93032,3,4,7,3,4.0
93039,1,1,2,0,4.0
93045,1,2,2,0,4.0
93046,7,11,11,3,4.0
93047,2,5,5,2,4.0
93048,15,26,26,4,3.73
93049,3,5,5,0,4.0
93050,4,8,6,2,4.0
93051,10,23,26,3,3.9
93053,6,12,9,3,3.67
93055,5,11,10,2,4.0
93057,2,3,4,0,4.0
93059,1,2,2,0,4.0
93061,1,1,0,2,4.0
93062,4,8,9,1,4.0
93063,4,8,8,2,4.0
93064,10,19,13,9,4.0
93066,22,40,38,8,3.91
93070,6,11,12,1,3.83
93071,2,4,2,2,4.0
93072,1,3,2,1,4.0
93073,7,13,14,5,4.0
93074,2,3,2,1,4.0
93077,2,5,1,3,4.0
93078,5,8,5,5,3.8
93079,2,2,4,0,4.0
94002,4,6,9,1,3.75
94003,7,15,14,1,4.0
94004,1,2,1,1,4.0
94011,2,3,4,0,3.5
94015,4,6,6,2,3.75
94016,1,1,1,0,4.0
94017,17,30,29,9,4.0
94018,6,12,9,4,4.0
94021,7,13,12,3,4.0
94022,4,8,3,5,4.0
94028,12,22,24,8,4.0
94033,3,5,4,1,4.0
94034,1,2,3,0,4.0
94037,1,2,1,1,4.0
94038,3,5,3,4,4.0
94041,5,8,10,0,4.0
94042,1,1,1,0,4.0
94043,2,3,3,0,4.0
94044,2,3,1,2,4.0
94046,6,12,8,4,4.0
94048,1,2,0,3,4.0
94052,3,5,4,2,3.67
94054,1,2,0,3,4.0
94055,1,2,1,1,4.0
94058,4,8,6,4,4.0
94060,1,2,2,0,4.0
94065,4,6,6,2,4.0
94067,3,4,5,1,4.0
94068,15,24,22,10,3.93
94069,6,13,12,3,3.83
94070,1,2,1,1,4.0
94071,2,3,2,1,4.0
94073,8,13,13,5,4.0
94074,4,8,11,2,3.75
94075,2,2,2,1,4.0
94076,8,16,12,4,4.0
94077,3,5,4,2,4.0
94078,5,9,8,3,4.0
94079,2,3,3,1,4.0
94080,2,4,3,2,4.0
94081,8,15,16,3,3.88
95018,1,3,2,2,4.0
95019,1,1,2,0,4.0
95026,1,3,0,3,4.0
95042,2,2,1,1,4.0
95060,1,2,2,1,4.0
95063,1,2,2,0,4.0
95116,1,2,1,1,4.0
95127,1,2,2,0,3.0
95141,1,2,2,0,3.0
95197,1,2,2,0,4.0
95203,1,2,2,0,4.0
95205,1,2,1,1,4.0
95210,1,2,1,1,4.0
95212,1,2,2,0,4.0
95219,1,1,0,3,4.0
95241,1,2,1,1,4.0
95252,3,5,4,1,4.0
95277,8,16,16,7,4.0
95306,4,6,6,2,3.5
95351,2,5,2,3,4.0
95424,1,2,2,0,4.0
95427,4,4,5,2,3.5
95428,1,1,1,1,4.0
95480,1,2,2,0,2.0
95487,1,1,1,1,4.0
95488,1,3,2,1,3.0
95500,1,2,1,2,4.0
95527,7,16,15,1,3.71
95555,1,1,1,1,4.0
95572,6,10,9,4,3.83
95582,5,9,7,3,4.0
95598,2,4,3,1,4.0
95641,1,1,1,0,4.0
95680,2,2,2,1,4.0
97101,8,14,16,3,3.62
97103,2,2,2,0,2.5
97104,1,1,0,1,4.0
97113,7,11,9,4,3.86
97116,1,2,2,0,3.0
97117,1,1,2,0,3.0
97118,2,3,2,1,3.0
97119,1,2,2,0,2.0
97120,3,3,4,1,4.0
97121,1,1,2,0,3.0
97125,1,1,1,1,3.0
97128,3,6,6,0,3.67
97129,1,2,6,0,4.0
97207,1,1,2,0,3.0
97209,27,47,33,26,3.67
97210,1,3,5,0,4.0
97213,24,45,30,22,3.83
97214,1,1,1,1,2.0
97217,1,4,2,2,3.0
97220,1,1,1,0,3.0
97221,1,1,1,0,3.0
97222,2,4,3,1,3.0
97223,1,2,2,0,2.0
97224,1,2,1,1,4.0
97226,2,4,5,0,4.0
97227,2,3,2,6,4.0
97229,1,1,1,0,2.0
97232,2,5,3,2,2.5
97301,1,2,3,0,4.0
97302,41,73,70,24,3.88
97304,2,3,6,0,4.0
97305,1,2,2,1,4.0
97309,3,5,4,1,3.67
97311,3,4,6,10,3.67
97401,2,3,2,2,3.5
97404,2,3,3,0,3.0
97407,7,10,9,5,4.0
97409,7,9,5,11,4.0
97410,1,1,1,2,3.0
97411,17,27,20,11,3.76
97412,3,5,3,2,3.67
97413,2,5,5,0,3.5
97414,5,8,11,3,3.2
97415,2,3,4,0,3.0
97416,12,22,19,10,3.92
97417,1,2,2,0,4.0
97421,1,1,1,1,3.0
97422,5,9,7,2,3.4
97604,1,2,5,1,4.0
97605,1,1,2,2,4.0
97607,1,1,1,1,4.0
97608,1,2,2,0,3.0
97611,9,14,14,6,3.89
97801,5,9,11,0,3.4
98712,1,1,1,0,3.0
98714,1,3,3,1,3.0
98715,1,2,1,1,4.0
98722,1,3,1,2,3.0
98733,1,2,2,0,2.0
98734,1,1,2,0,3.0
98738,1,2,2,0,3.0
98744,1,1,1,2,4.0
98745,3,5,4,5,3.33
98747,1,1,0,1,3.0
98808,1,1,1,0,4.0
98817,1,2,5,0,4.0
98818,9,18,17,13,4.0
98819,1,1,1,1,3.0
98820,1,1,1,1,2.0
98821,2,4,3,3,3.0
98824,1,2,2,1,4.0
98826,1,1,6,0,4.0
98827,1,2,2,0,2.0
98830,1,1,3,2,4.0
98832,1,1,4,0,4.0
